filename,source_file,label,n_symbols,latin_source
history_corpus/hist_00524.png,borobudur.txt,ᮒᮀ ᮌ <sp> ᮔᮥ <sp> ᮃ ᮚ <sp> ᮓᮤ <sp> ᮒᮨ ᮍᮂ <sp> ᮇ ᮕ ᮒ᮪ <sp> ᮞᮤ ᮞᮤ <sp> ᮕ ᮔᮧ ᮔ᮪ ᮕᮧ ᮆ <sp> ᮙ ᮝ <sp> ᮔᮥ <sp> ᮓ ᮒᮀ <sp> ᮊ <sp> ᮕᮥ ᮔ᮪ ᮎ ᮊ᮪ <sp> ᮙᮧ ᮔᮥ ᮙᮨ ᮔ᮪ <sp> ᮍ ᮜᮤ ᮝ ᮒ ᮔ᮪ <sp> ᮛᮥ ᮔ᮪ ᮒᮥ ᮚ ᮔ᮪ <sp> ᮌᮨᮁ ᮘᮀ <sp> ᮙᮨ ᮜᮨᮀ ᮊᮥᮀ <sp> ᮔᮥ <sp> ᮓᮤ ᮏ ᮌ <sp> ᮊᮥ <sp> ᮳ ᮲ <sp> ᮕ ᮒᮥᮀ <sp> ᮞᮤ ᮍ,81,Tangga nu aya di tengah opat sisi panonpoé mawa nu datang ka puncak monumen ngaliwatan runtuyan gerbang melengkung nu dijaga ku 32 patung singa.
history_corpus/hist_00525.png,borobudur.txt,ᮓᮤ <sp> ᮜᮥ ᮠᮥᮁ <sp> ᮜ ᮝᮀ ᮔ <sp> ᮃ ᮚ <sp> ᮅ ᮊᮤ ᮛ ᮔ᮪ <sp> ᮊ ᮜᮦᮀ <sp> ᮓᮤ <sp> ᮒᮨ ᮍᮂ <sp> ᮒᮨ ᮍᮂ <sp> ᮜ ᮝᮀ <sp> ᮞᮁ ᮒ <sp> ᮓᮤ <sp> ᮞᮤ ᮞᮤ <sp> ᮓᮥ ᮃ ᮃ ᮔ᮪ <sp> ᮃ ᮚ <sp> ᮅ ᮊᮤ ᮛ ᮔ᮪ <sp> ᮙ ᮊ ᮛ,55,Di luhur lawangna aya ukiran kaléng di tengah-tengah lawang sarta di sisi duaan aya ukiran makara.
history_corpus/hist_00526.png,borobudur.txt,ᮙᮧ ᮒᮤ ᮖ᮪ <sp> ᮊ ᮜ <sp> ᮙ ᮊ ᮛ <sp> ᮄ ᮜ ᮠᮁ <sp> ᮊ ᮕᮀ ᮌᮤᮂ <sp> ᮓᮤ ᮔ <sp> ᮃᮁ ᮞᮤ ᮒᮦ ᮊ᮪ ᮒᮥᮁ <sp> ᮎ ᮔ᮪ ᮓᮤ <sp> ᮓᮤ <sp> ᮏ ᮝ,36,Motif Kala-Makara ilahar kapanggih dina arsitéktur candi di Jawa.
history_corpus/hist_00527.png,borobudur.txt,ᮕᮤ ᮔ᮪ ᮒᮥ <sp> ᮅ ᮒ ᮙ <sp> ᮃ ᮚ <sp> ᮓᮤ <sp> ᮞᮤ ᮞᮤ <sp> ᮝᮦ ᮒ ᮔ᮪ <sp> ᮞᮁ ᮒ <sp> ᮆ ᮒ <sp> ᮇ ᮌᮦ <sp> ᮒᮤ ᮒᮤ ᮊ᮪ <sp> ᮃ ᮝ ᮜ᮪ <sp> ᮕᮤ ᮊᮩ ᮔ᮪ <sp> ᮙ ᮎ <sp> ᮎ ᮛᮤ ᮒ <sp> ᮛᮨ ᮜᮤ ᮈ ᮖ᮪,52,"Pintu utama aya di sisi wétan, sarta éta ogé titik awal pikeun maca carita relief."
history_corpus/hist_00528.png,borobudur.txt,ᮒᮀ ᮌ <sp> ᮄ ᮉ <sp> ᮒᮨ ᮛᮥ ᮞ᮪ <sp> ᮑ ᮙ᮪ ᮘᮥᮀ <sp> ᮏᮩᮀ <sp> ᮒᮀ ᮌ <sp> ᮓᮤ <sp> ᮜᮨ ᮛᮨᮀ <sp> ᮘᮥ ᮊᮤ ᮒ᮪ <sp> ᮔᮥ <sp> ᮑ ᮙ᮪ ᮘᮥᮀ ᮊᮩ ᮔ᮪ <sp> ᮊᮥ ᮄ ᮜ᮪ <sp> ᮏᮩᮀ <sp> ᮓ ᮒ ᮛ ᮔ᮪ <sp> ᮞ ᮘᮥ ᮓᮩ ᮛᮩ ᮔ᮪,52,Tangga ieu terus nyambung jeung tangga di lereng bukit nu nyambungkeun kuil jeung dataran sabudeureun.
history_corpus/hist_00529.png,borobudur.txt,ᮓᮤ <sp> ᮒᮦ ᮙ᮪ ᮘᮧ ᮊ᮪ <sp> ᮊᮥ ᮄ ᮜ᮪ <sp> ᮓᮤ <sp> ᮅᮀ ᮌ ᮜ᮪ <sp> ᮒᮤᮀ ᮊ ᮒ᮪ <sp> ᮊᮨ ᮎᮥ ᮃ ᮜᮤ <sp> ᮓᮤ ᮔ <sp> ᮒᮨ ᮛ ᮞ᮪ <sp> ᮒᮨ ᮛ ᮞ ᮔ᮪ <sp> ᮃ ᮛᮥ ᮕ ᮓ᮪ ᮠ ᮒᮥ <sp> ᮃ ᮚ <sp> ᮕ ᮔᮨ ᮜ᮪ <sp> ᮘ ᮞ᮪ <sp> ᮛᮨ ᮜᮤ ᮈ ᮖ᮪ <sp> ᮃ ᮔᮥ <sp> ᮓᮤ ᮅ ᮊᮤᮁ <sp> ᮃ ᮔᮥ <sp> ᮓᮤ ᮝ ᮍᮥ ᮔ᮪ <sp> ᮊᮥ <sp> ᮃ ᮒᮤ <sp> ᮃ ᮒᮤ <sp> ᮕᮤ ᮞ ᮔ᮪ <sp> ᮞ ᮛᮨᮀ <sp> ᮠ ᮜᮥ ᮞ᮪,93,Di témbok kuil di unggal tingkat  kecuali dina teras-terasan Arupadhatu  aya panel bas-relief anu diukir anu diwangun ku ati-ati pisan sareng halus.
history_corpus/hist_00530.png,borobudur.txt,ᮛᮨ ᮜᮤ ᮈ ᮖ᮪ <sp> ᮏᮩᮀ <sp> ᮕᮧ ᮜ <sp> ᮠᮤ ᮃ ᮞ ᮔ᮪ <sp> ᮘᮧ ᮛᮧ ᮘᮥ ᮓᮥᮁ <sp> ᮑ ᮆ ᮒ <sp> ᮌ ᮚ <sp> ᮔ ᮒᮥ ᮛ ᮜᮤ ᮞ᮪ <sp> ᮏᮩᮀ <sp> ᮕᮢᮧ ᮕᮧᮁ ᮞᮤ <sp> ᮄ ᮓᮨ ᮃ ᮜ᮪ <sp> ᮞᮁ ᮒ <sp> ᮛ ᮞ <sp> ᮆ ᮞ᮪ ᮒᮦ ᮒᮤ ᮞ᮪ <sp> ᮠ ᮜᮥ ᮞ᮪,59,Relief jeung pola hiasan Borobudur nyaéta gaya naturalis jeung proporsi ideal sarta rasa éstétis halus.
history_corpus/hist_00531.png,borobudur.txt,ᮄ ᮉ <sp> ᮛᮨ ᮜᮤ ᮈ ᮖ᮪ <sp> ᮛᮨ ᮜᮤ ᮈ ᮖ᮪ <sp> ᮔᮥ <sp> ᮆ ᮔ᮪ ᮓᮂ <sp> ᮔᮥ <sp> ᮓᮤ ᮃᮀ ᮌ ᮕ᮪ <sp> ᮕ ᮜᮤᮀ <sp> ᮈ ᮜᮨ ᮌ ᮔ᮪ <sp> ᮏᮩᮀ <sp> ᮈ ᮜᮨ ᮌ ᮔ᮪ <sp> ᮓᮤ ᮔ <sp> ᮞᮨ ᮔᮤ <sp> ᮓᮥ ᮑ <sp> ᮘᮥ ᮓ᮪ ᮓ᮪ ᮠ,54,"Ieu relief-relief nu éndah, nu dianggap paling elegan jeung elegan dina seni dunya Buddha."
history_corpus/hist_00532.png,borobudur.txt,ᮛᮨ ᮜᮤ ᮈ ᮖ᮪ <sp> ᮘᮧ ᮛᮧ ᮘᮥ ᮓᮥᮁ <sp> ᮇ ᮌᮦ <sp> ᮔᮨ ᮛ ᮕ᮪ ᮊᮩ ᮔ᮪ <sp> ᮓᮤ ᮞᮤ ᮕᮣᮤ ᮔ᮪ <sp> ᮃ ᮔᮥ <sp> ᮙᮤ ᮛᮤ ᮕ᮪ <sp> ᮄ ᮔ᮪ ᮓᮤ ᮃ <sp> ᮞ ᮕᮨᮁ ᮒᮧ ᮞ᮪ <sp> ᮛᮥ ᮕ <sp> ᮛᮥ ᮕ <sp> ᮞᮤ ᮊᮨ ᮕ᮪ <sp> ᮃ ᮝ ᮊ᮪ <sp> ᮃ ᮔᮥ <sp> ᮍ ᮌ ᮓᮥ ᮠ ᮔ᮪ <sp> ᮠᮁ ᮒᮧ ᮞ᮪ <sp> ᮃ ᮒ ᮔ ᮕᮤ <sp> ᮔᮤ ᮜ ᮄ <sp> ᮆ ᮞ᮪ ᮒᮦ ᮒᮤ ᮊ᮪ <sp> ᮃ ᮔᮥ <sp> ᮒᮀ ᮒᮥ,88,"Relief Borobudur ogé nerapkeun disiplin anu mirip India, sapertos rupa-rupa sikep awak anu ngagaduhan hartos atanapi nilai éstétik anu tangtu."
history_corpus/hist_00533.png,borobudur.txt,ᮛᮦ ᮜᮤ ᮈ ᮖ᮪ <sp> ᮛᮦ ᮜᮤ ᮈ ᮖ᮪ <sp> ᮃ ᮔᮥ <sp> ᮓᮤ ᮘᮦ ᮓ ᮊᮩ ᮔ᮪ <sp> ᮊᮥ <sp> ᮙ ᮔᮥ ᮞ <sp> ᮔᮥ <sp> ᮜᮥ ᮠᮥᮁ <sp> ᮞ ᮕᮨᮁ ᮒᮤ <sp> ᮕᮨᮁ ᮒ ᮕ <sp> ᮛ ᮏ <sp> ᮏᮩᮀ <sp> ᮃ ᮝᮦ ᮝᮦ <sp> ᮔᮥ <sp> ᮊ ᮝᮨ ᮔ᮪ ᮒᮁ <sp> ᮙ ᮜ ᮄ ᮊ ᮒ᮪ <sp> ᮃ ᮒ ᮝ <sp> ᮙᮂ ᮜᮥ ᮊ᮪ <sp> ᮔᮥ <sp> ᮍ ᮠᮧ ᮔ᮪ ᮒ ᮜ᮪ <sp> ᮊ ᮠ ᮓᮦ ᮃ ᮔ᮪ <sp> ᮓᮤ ᮔ <sp> ᮜ ᮊ᮪ ᮞ ᮔ <sp> ᮓᮦ ᮝ <sp> ᮞ ᮕᮨᮁ ᮒᮤ <sp> ᮒ ᮛ <sp> ᮏᮩᮀ <sp> ᮘᮧ ᮓ᮪ ᮠᮤ ᮞ ᮒ᮪ ᮒ᮪ ᮗ <sp> ᮙᮤ ᮔ᮪ ᮓᮨᮀ <sp> ᮓᮤ ᮌ ᮙ᮪ ᮘᮁ ᮊᮩ ᮔ᮪ <sp> ᮊᮥ <sp> ᮕᮧ ᮞᮤ ᮞᮤ <sp> ᮃ ᮝ ᮊ᮪ <sp> ᮒᮢᮤ ᮘ᮪ ᮠ ᮍ,135,"Rélief-rélief anu dibédakeun ku manusa nu luhur saperti pertapa, raja jeung awéwé nu kawentar, malaikat atawa mahluk nu ngahontal kahadéan dina laksana déwa, saperti Tara jeung Bodhisattva, mindeng digambarkeun ku posisi awak tribhanga."
history_corpus/hist_00534.png,borobudur.txt,ᮕᮧ ᮞᮤ ᮞᮤ <sp> ᮃ ᮝ ᮊ᮪ <sp> ᮄ ᮉ <sp> ᮓᮤ ᮞᮨ ᮘᮥ ᮒ᮪ <sp> ᮊᮥ ᮛ ᮊ᮪ <sp> ᮒᮤ ᮜᮥ <sp> ᮑ ᮆ ᮒ <sp> ᮍ ᮌ ᮔ᮪ ᮒᮥᮀ <sp> ᮃ ᮒ ᮝ <sp> ᮛ ᮓ <sp> ᮎᮧ ᮔ᮪ ᮓᮧᮀ <sp> ᮊ ᮔ <sp> ᮘ ᮌᮤ ᮃ ᮔ᮪ <sp> ᮘᮩ ᮠᮩᮀ <sp> ᮕᮤᮀ ᮌᮥ ᮜ᮪ <sp> ᮏᮩᮀ <sp> ᮏᮀ ᮏᮀ <sp> ᮞᮥ ᮊᮥ <sp> ᮊ ᮜ ᮝ ᮔ᮪ <sp> ᮘᮨ ᮘ ᮔ᮪ <sp> ᮃ ᮝ ᮊ᮪ <sp> ᮍ ᮔ᮪ <sp> ᮖᮧ ᮊᮥ ᮞ᮪ <sp> ᮊ ᮔ <sp> ᮠᮤ ᮏᮤ <sp> ᮞᮥ ᮊᮥ <sp> ᮞᮨ ᮓᮨᮀ ᮊᮩ ᮔ᮪ <sp> ᮞᮥ ᮊᮥ <sp> ᮞᮦ ᮏᮦ ᮔ᮪ ᮔ <sp> ᮍ ᮌᮥ ᮜᮥᮀ <sp> ᮕᮤ ᮊᮩ ᮔ᮪ <sp> ᮘᮨ ᮛᮤ ᮞ᮪ ᮒᮤ ᮛ ᮠ ᮒ᮪,123,"Posisi awak ieu disebut ""kurak tilu"" nyaéta ngagantung atawa rada condong kana bagian beuheung, pinggul, jeung jangjang suku kalawan beban awak ngan fokus kana hiji suku, sedengkeun suku séjénna ngagulung pikeun beristirahat."
history_corpus/hist_00535.png,borobudur.txt,ᮕᮧ ᮞᮤ ᮞᮤ <sp> ᮃ ᮝ ᮊ᮪ ᮔ <sp> ᮔᮥ <sp> ᮜᮥ ᮚᮥ <sp> ᮄ ᮉ <sp> ᮔᮥ ᮔ᮪ ᮏᮥ ᮊ᮪ ᮊᮩ ᮔ᮪ <sp> ᮊ ᮃ ᮌᮥ ᮍ ᮔ᮪ <sp> ᮎᮧ ᮔ᮪ ᮒᮧ ᮔ <sp> ᮕ ᮒᮥᮀ <sp> ᮘᮤ ᮓ ᮓ ᮛᮤ <sp> ᮞᮥ ᮛ ᮞᮥ ᮔ᮪ ᮓ ᮛᮤ <sp> ᮃ ᮔᮥ <sp> ᮔᮀ ᮒᮥᮀ <sp> ᮊ ᮜ ᮚ ᮔ᮪ <sp> ᮞᮤ ᮊᮨ ᮕ᮪ <sp> ᮃ ᮝ ᮊ᮪ <sp> ᮒᮢᮤ ᮘ᮪ ᮠ ᮍ <sp> ᮘ ᮛᮤ <sp> ᮑᮨ ᮊᮨ ᮜ᮪ <sp> ᮞᮨ ᮛᮧ ᮏ <sp> ᮃ ᮔᮥ <sp> ᮏᮀ ᮏᮀ,90,"Posisi awakna nu luyu ieu nunjukkeun kaagungan, contona, patung bidadari Surasundari anu nangtung kalayan sikep awak tribhanga bari nyekel seroja anu jangjang."
history_corpus/hist_00536.png,borobudur.txt,ᮛᮦ ᮜᮤ ᮈ ᮖ᮪ <sp> ᮘᮧ ᮛᮧ ᮘᮥ ᮓᮥᮁ <sp> ᮔ ᮙ᮪ ᮕᮤ ᮜ᮪ ᮊᮩ ᮔ᮪ <sp> ᮜᮧ ᮘ <sp> ᮌ ᮙ᮪ ᮘᮁ <sp> ᮞ ᮕᮨᮁ ᮒᮤ <sp> ᮒᮧ ᮊᮧᮂ <sp> ᮙ ᮔᮥ ᮞ <sp> ᮘᮧᮂ <sp> ᮘᮀ ᮞ ᮝ ᮔ᮪ <sp> ᮛ ᮊᮡ ᮒ᮪ <sp> ᮏᮨ ᮜ ᮒ <sp> ᮃ ᮒ ᮝ <sp> ᮕᮨᮁ ᮒ ᮕ <sp> ᮛᮥ ᮕ <sp> ᮛᮥ ᮕ <sp> ᮒᮥ ᮒᮥ ᮝᮥ ᮠ ᮔ᮪ <sp> ᮏᮩᮀ <sp> ᮞ ᮒᮧ <sp> ᮇ ᮌᮦ <sp> ᮔ ᮙ᮪ ᮕᮤ ᮜ᮪ ᮊᮩ ᮔ᮪ <sp> ᮝ ᮍᮥ ᮔ᮪ <sp> ᮝ ᮍᮥ ᮔ ᮔ᮪ <sp> ᮗᮨᮁ ᮔ ᮊᮥ ᮜᮁ <sp> ᮒᮢ ᮓᮤ ᮞᮤ ᮇ ᮔ ᮜ᮪ <sp> ᮔᮥ ᮞ ᮔ᮪ ᮒ ᮛ,111,"Rélief Borobudur nampilkeun loba gambar; saperti tokoh manusa boh bangsawan, rakyat jelata, atawa pertapa, rupa-rupa tutuwuhan jeung sato, ogé nampilkeun wangun wangunan vernakular tradisional Nusantara."
history_corpus/hist_00537.png,borobudur.txt,ᮘᮧ ᮛᮧ ᮘᮥ ᮓᮥᮁ <sp> ᮒᮩ <sp> ᮛᮧ ᮘᮂ <sp> ᮊ ᮝ ᮞ᮪ <sp> ᮘᮥ ᮊᮥ <sp> ᮔᮥ <sp> ᮍ ᮛᮨ ᮊ ᮙ᮪ <sp> ᮞ ᮌ ᮜ <sp> ᮃ ᮞ᮪ ᮕᮦ ᮊ᮪ <sp> ᮊ ᮠᮤ ᮛᮥ ᮕ ᮔ᮪ <sp> ᮙ ᮞ ᮛ ᮊ ᮒ᮪ <sp> ᮏ ᮝ <sp> ᮊᮥ ᮔᮧ,50,Borobudur teu robah kawas buku nu ngarekam sagala aspék kahirupan masarakat Jawa kuno.
history_corpus/hist_00538.png,borobudur.txt,ᮜᮧ ᮘ <sp> ᮃᮁ ᮊᮦ ᮇ ᮜᮧ ᮌ᮪ <sp> ᮔ ᮜᮥᮀ ᮒᮤ ᮊ᮪ <sp> ᮊ ᮠᮤ ᮛᮥ ᮕ ᮔ᮪ <sp> ᮘ ᮠᮩ ᮜ <sp> ᮓᮤ <sp> ᮏ ᮝ <sp> ᮊᮥ ᮔᮧ <sp> ᮏᮩᮀ <sp> ᮔᮥ ᮞ ᮔ᮪ ᮒ ᮛ <sp> ᮃ ᮘ ᮓ᮪ <sp> ᮊ <sp> ᮸ <sp> ᮏᮩᮀ <sp> ᮊ <sp> ᮹ <sp> ᮊᮥ <sp> ᮔᮤ ᮍ ᮜᮤ <sp> ᮏᮩᮀ <sp> ᮍ ᮛᮥ ᮏᮥ ᮊ᮪ <sp> ᮊ ᮔ <sp> ᮅ ᮊᮤ ᮛ ᮔ᮪ <sp> ᮛᮨ ᮜᮤ ᮈ ᮖ᮪ <sp> ᮘᮧ ᮛᮧ ᮘᮥ ᮓᮥᮁ,84,Loba arkéolog nalungtik kahirupan baheula di Jawa kuno jeung Nusantara abad ka-8 jeung ka-9 ku ningali jeung ngarujuk kana ukiran relief Borobudur.
history_corpus/hist_00539.png,borobudur.txt,ᮕ ᮔ ᮜᮥᮀ ᮒᮤ ᮊ᮪ <sp> ᮔᮦ ᮙ᮪ ᮘᮧᮀ ᮊᮩ ᮔ᮪ <sp> ᮝ ᮍᮥ ᮔ᮪ <sp> ᮄ ᮙᮂ <sp> ᮕᮀ ᮌᮥᮀ <sp> ᮜᮥ ᮙ᮪ ᮘᮥᮀ <sp> ᮄ ᮞ᮪ ᮒ ᮔ <sp> ᮏᮩᮀ <sp> ᮊᮥ ᮄ ᮜ᮪ <sp> ᮕᮨᮁ ᮠᮤ ᮃ ᮞ ᮔ᮪ <sp> ᮕ ᮊᮦ ᮃ ᮔ᮪ <sp> ᮏᮩᮀ <sp> ᮕ ᮊ ᮛᮀ <sp> ᮛᮥ ᮕ <sp> ᮛᮥ ᮕ <sp> ᮒᮥ ᮒᮥ ᮝᮥ ᮠ ᮔ᮪ <sp> ᮏᮩᮀ <sp> ᮞ ᮒᮧ <sp> ᮞᮁ ᮒ <sp> ᮞ ᮛ ᮔ <sp> ᮒᮢ ᮔ᮪ ᮞ᮪ ᮕᮧᮁ ᮒ ᮞᮤ,84,"Panalungtik némbongkeun wangun imah panggung, lumbung, istana jeung kuil, perhiasan, pakéan jeung pakarang, rupa-rupa tutuwuhan jeung sato, sarta sarana transportasi."
history_corpus/hist_00540.png,borobudur.txt,ᮞ ᮜᮂ <sp> ᮞ ᮠᮤ ᮏᮤ ᮔ <sp> ᮑ ᮆ ᮒ <sp> ᮛᮨ ᮜᮤ ᮈ ᮖ᮪ <sp> ᮔᮥ <sp> ᮊ ᮝᮨ ᮔ᮪ ᮒᮁ <sp> ᮔᮥ <sp> ᮍ ᮌ ᮙ᮪ ᮘᮁ ᮊᮩ ᮔ᮪ <sp> ᮊ ᮕ ᮜ᮪ <sp> ᮘᮧ ᮛᮧ ᮘᮥ ᮓᮥᮁ,41,Salah sahijina nyaéta relief nu kawentar nu ngagambarkeun Kapal Borobudur.
history_corpus/hist_00541.png,borobudur.txt,ᮊ ᮕ ᮜ᮪ <sp> ᮊ ᮄ <sp> ᮔᮥ <sp> ᮓᮤ <sp> ᮔᮥ ᮞ ᮔ᮪ ᮒ ᮛ <sp> ᮄ ᮉ <sp> ᮑᮧ ᮛᮧ ᮒ᮪ <sp> ᮘᮥ ᮓ ᮚ <sp> ᮜ ᮅ ᮒ᮪ <sp> ᮊᮥ ᮔ,34,Kapal kai nu di Nusantara ieu nyorot budaya laut kuna.
history_corpus/hist_00542.png,borobudur.txt,ᮛᮨ ᮕᮣᮤ ᮊ <sp> ᮊ ᮕ ᮜ᮪ <sp> ᮃ ᮔᮥ <sp> ᮓᮤ ᮏᮤ ᮉ ᮔ᮪ <sp> ᮓᮥ ᮙ ᮞᮁ <sp> ᮊ ᮔ <sp> ᮛᮨ ᮜᮤ ᮈ ᮖ᮪ <sp> ᮘᮧ ᮛᮧ ᮘᮥ ᮓᮥᮁ <sp> ᮓᮤ ᮞᮤ ᮙ᮪ ᮕᮨ ᮔ᮪ <sp> ᮓᮤ <sp> ᮙᮥ ᮞᮩ ᮙ᮪ <sp> ᮞ ᮙᮥ ᮓᮢ <sp> ᮛ ᮊ᮪ ᮞ <sp> ᮃ ᮔᮥ <sp> ᮕᮨ ᮛᮨ ᮔᮂ ᮔ <sp> ᮓᮤ <sp> ᮘᮩ ᮜᮂ <sp> ᮊ ᮜᮦᮁ <sp> ᮘᮧ ᮛᮧ ᮘᮥ ᮓᮥᮁ,73,Replika kapal anu dijieun dumasar kana relief Borobudur disimpen di Museum Samudra Raksa anu perenahna di beulah kalér Borobudur.
history_corpus/hist_00543.png,borobudur.txt,ᮛᮦ ᮜᮤ ᮈ ᮖ᮪ <sp> ᮛᮦ ᮜᮤ ᮈ ᮖ᮪ <sp> ᮄ ᮉ <sp> ᮓᮤ ᮘ ᮎ <sp> ᮞ ᮜᮥ ᮚᮥ <sp> ᮏᮩᮀ <sp> ᮃ ᮛᮂ <sp> ᮏ ᮛᮥ ᮙ᮪ <sp> ᮏ ᮙ᮪ <sp> ᮃ ᮒ ᮝ <sp> ᮓᮤ ᮞᮨ ᮘᮥ ᮒ᮪ <sp> ᮙ ᮕᮢ ᮓ ᮊ᮪ ᮞᮤ ᮔ <sp> ᮓᮤ ᮔ <sp> ᮘ ᮞ <sp> ᮏ ᮝ <sp> ᮊᮥ ᮔ <sp> ᮃ ᮔᮥ <sp> ᮃ ᮞ ᮜ᮪ ᮔ <sp> ᮒᮤ ᮔ <sp> ᮘ ᮞ <sp> ᮞ ᮔ᮪ ᮞ᮪ ᮊᮨᮁ ᮒ <sp> ᮓ ᮊ᮪ ᮞᮤ ᮔ <sp> ᮔᮥ <sp> ᮠᮁ ᮒᮤ ᮔ <sp> ᮝᮦ ᮒ ᮔ᮪,95,Rélief-rélief ieu dibaca saluyu jeung arah jarum jam atawa disebut mapradaksina dina basa Jawa Kuna anu asalna tina basa Sanskerta daksina nu hartina wétan.
history_corpus/hist_00544.png,borobudur.txt,ᮛᮦ ᮜᮤ ᮈ ᮖ᮪ <sp> ᮛᮦ ᮜᮤ ᮈ ᮖ᮪ <sp> ᮄ ᮉ <sp> ᮛᮥ ᮕ <sp> ᮛᮥ ᮕ <sp> ᮉ ᮞᮤ <sp> ᮎ ᮛᮤ ᮒ <sp> ᮊ ᮃ ᮞᮥ ᮕ᮪ <sp> ᮛᮦ ᮜᮤ ᮈ ᮖ᮪ <sp> ᮛᮦ ᮜᮤ ᮈ ᮖ᮪ <sp> ᮎ ᮛᮤ ᮒ <sp> ᮏ᮪ <sp> ᮒ ᮊ,49,"Rélief-rélief ieu rupa-rupa eusi carita, kaasup rélief-rélief carita jātaka."
history_corpus/hist_00545.png,borobudur.txt,ᮘ ᮎ ᮃ ᮔ᮪ <sp> ᮎ ᮛᮤ ᮒ <sp> ᮛᮨ ᮜᮤ ᮈ ᮖ᮪ <sp> ᮄ ᮉ <sp> ᮒᮨ ᮛᮥ ᮞ᮪ <sp> ᮓᮤ ᮙᮤ ᮙᮤ ᮒᮤ ᮃ ᮔ᮪ <sp> ᮞᮁ ᮒ <sp> ᮈ ᮔ᮪ ᮓ᮪ ᮞ᮪ <sp> ᮓᮤ <sp> ᮌᮨᮁ ᮘᮀ <sp> ᮝᮦ ᮒ ᮔ᮪ <sp> ᮓᮤ ᮔ <sp> ᮅᮀ ᮌ ᮜ᮪ <sp> ᮒᮤᮀ ᮊ ᮒ᮪ <sp> ᮙᮤ ᮙᮤ ᮒᮤ ᮃ ᮔ᮪ <sp> ᮓᮤ <sp> ᮊᮦ ᮔ᮪ ᮎ <sp> ᮏᮩᮀ <sp> ᮈ ᮔ᮪ ᮓ᮪ ᮞ᮪ <sp> ᮓᮤ <sp> ᮊ ᮒᮥ ᮠᮥ <sp> ᮌᮨᮁ ᮘᮀ,83,"Bacaan carita relief ieu terus dimimitian, sarta ends di gerbang wétan dina unggal tingkat, mimitian di kénca jeung ends di katuhu gerbang."
history_corpus/hist_00546.png,borobudur.txt,ᮏᮩᮀ <sp> ᮊᮤ ᮉ <sp> ᮎᮨ ᮔᮂ <sp> ᮙ ᮔᮨᮂ <sp> ᮒᮨᮂ <sp> ᮙ ᮛ ᮔᮦᮂ ᮔ <sp> ᮌᮩ ᮞ᮪ <sp> ᮓᮤ ᮏ ᮓᮤ ᮊᮩ ᮔ᮪ <sp> ᮠᮤ ᮏᮤ <sp> ᮌᮥ ᮔᮥᮀ <sp> ᮃ ᮔᮥ <sp> ᮊ ᮎᮤ ᮓ <sp> ᮌᮨ ᮓᮦ ᮔ <sp> ᮔᮨ ᮕᮤ <sp> ᮊ <sp> ᮕᮥ ᮔ᮪ ᮎ ᮊ᮪ ᮔ,54,"Jeung (kieu) cenah: ""Maneh teh (maranéhna) geus dijadikeun hiji gunung anu kacida gedéna, nepi ka puncakna."
history_corpus/hist_00547.png,borobudur.txt,ᮓᮤ ᮔ <sp> ᮠ ᮜ᮪ <sp> ᮞᮥ ᮞᮥ ᮔ ᮔ᮪ <sp> ᮏᮩᮀ <sp> ᮘ ᮌᮤ ᮃ ᮔ᮪ <sp> ᮛᮨ ᮜᮤ ᮈ ᮖ᮪ <sp> ᮎ ᮛᮤ ᮒ <sp> ᮓᮤ ᮔ <sp> ᮒᮦ ᮙ᮪ ᮘᮧ ᮊ᮪ <sp> ᮏᮩᮀ <sp> ᮕ ᮌᮨᮁ <sp> ᮊᮥ ᮄ ᮜ᮪ <sp> ᮑ ᮆ ᮒ <sp> ᮊᮤ ᮉ,50,Dina hal susunan jeung bagian relief carita dina témbok jeung pager kuil nyaéta kieu:
history_corpus/hist_00548.png,borobudur.txt,ᮓᮤ ᮔ <sp> ᮅ ᮛᮥ ᮒ ᮔ᮪ <sp> ᮎ ᮛᮤ ᮒ <sp> ᮍᮩ ᮔ ᮃ ᮔ᮪ <sp> ᮛᮨ ᮜᮤ ᮈ ᮖ᮪ <sp> ᮎ ᮔ᮪ ᮓᮤ <sp> ᮞ ᮎ ᮛ <sp> ᮕᮧ ᮔ᮪ ᮓᮧ ᮊ᮪ <sp> ᮠᮁ ᮒᮤ ᮔ <sp> ᮊᮤ ᮉ,41,"Dina urutan, carita ngeunaan relief candi sacara pondok hartina kieu:"
